cntr_01,dist_x,pang_x,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
1369,0.098253,-15.319597,9.7913452897E+01,2.4057445077E+01,1609210200009577,97.9134450,24.0574714,1609,10,2,zr,48,48,48,48,1.783000E+01,1.900000E-02,6.969788E-07,1.049481E+00,3.543983E-02,1.794598E+01,1.810360E-02,1.782600E+01,2.557492E-02,1.769839E+01
1370,0.033328,-100.961420,1.2443694961E+02,9.2219936603E+00,1511211200007423,124.4369404,9.2219919,1511,11,2,zr,45,35,51,37,1.773800E+01,2.100000E-02,4.624504E-07,8.045865E-01,2.227655E-02,1.779513E+01,1.281357E-02,1.773351E+01,2.361138E-02,1.765141E+01
1371,null,null,2.4088461348E+02,-5.7898939661E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1372,0.084037,-7.997483,1.8020069708E+02,3.9058058483E+01,715208400004339,180.2006929,39.0580816,715,8,4,zr,562,386,635,429,1.794400E+01,1.600000E-02,1.123686E-06,8.910584E-01,3.813841E-02,1.808543E+01,2.005577E-02,1.793326E+01,3.337007E-02,1.756043E+01
1373,0.058523,62.099909,9.0694730588E+00,2.7118472493E+01,601210200008190,9.0694892,27.1184801,601,10,2,zr,434,275,478,302,1.781200E+01,2.200000E-02,3.981220E-07,1.024787E+00,3.380746E-02,1.797414E+01,1.736450E-02,1.780040E+01,2.512191E-02,1.756110E+01
1374,0.013799,-64.765762,8.9528726326E+01,-2.1478588134E+01,257215400002442,89.5287226,-21.4785865,257,15,4,zr,576,564,647,634,1.794500E+01,3.100000E-02,7.364194E-07,9.525686E-01,3.736281E-02,1.816216E+01,2.033806E-02,1.794823E+01,3.165463E-02,1.776600E+01
1375,0.141661,-91.560798,3.4992257299E+02,3.4435901672E+01,1733201200007360,349.9225253,34.4359006,1733,1,2,zr,81,81,89,89,1.776800E+01,1.600000E-02,3.085808E-07,1.042469E+00,2.360465E-02,1.784442E+01,1.524544E-02,1.778372E+01,2.168207E-02,1.772620E+01
1376,0.115124,15.645767,2.3720310168E+02,5.3836643106E+01,1797215300002664,237.2031163,53.8366739,1797,15,3,zr,48,33,48,33,1.795700E+01,1.500000E-02,6.904082E-07,1.285720E+00,4.130737E-02,1.816813E+01,2.424717E-02,1.794607E+01,2.796010E-02,1.789030E+01
1377,0.196449,5.973337,2.3928348331E+02,4.1990265270E+00,481207100003003,239.2834890,4.1990808,481,7,1,zr,447,240,465,257,1.788300E+01,1.400000E-02,4.454384E-07,9.724407E-01,2.916144E-02,1.804705E+01,1.539230E-02,1.789812E+01,2.346737E-02,1.775380E+01
1378,null,null,8.6528960702E+01,-4.7486161935E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1379,0.124825,-124.359406,1.5209674451E+02,-1.2429073431E+01,366203200005516,152.0967152,-12.4290930,366,3,2,zr,126,118,141,133,1.778300E+01,1.900000E-02,6.297714E-07,8.311939E-01,3.250957E-02,1.792762E+01,1.583576E-02,1.775095E+01,2.824624E-02,1.765678E+01
1380,null,null,1.4178129935E+02,-7.4523341849E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1381,0.103985,67.372875,1.4160537898E+02,2.5807175487E+01,1615214200003762,141.6054086,25.8071866,1615,14,2,zr,39,35,49,45,1.777000E+01,1.600000E-02,5.109605E-07,8.488283E-01,2.919465E-02,1.780253E+01,1.456070E-02,1.776118E+01,2.543234E-02,1.766465E+01
1382,null,null,2.3587560409E+02,6.9344759869E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1383,null,null,3.1224475918E+02,-5.7824336036E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1384,null,null,1.3489096719E+02,-4.3507747611E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1385,0.133111,138.035649,3.0797837025E+02,-1.2758974607E+01,388203400000923,307.9783956,-12.7590021,388,3,4,zr,470,186,502,209,1.773700E+01,1.300000E-02,6.674407E-07,1.047538E+00,3.594715E-02,1.794632E+01,1.862240E-02,1.775186E+01,2.635663E-02,1.759388E+01
1386,1.011874,70.595371,3.5943223578E+02,7.8669794919E+01,868213300008079,359.4335852,78.6698883,868,13,3,zr,297,289,326,317,1.769400E+01,1.500000E-02,1.597038E-06,9.790951E-01,2.690725E-02,1.779352E+01,1.591110E-02,1.768473E+01,2.409347E-02,1.760504E+01
1387,0.282694,-140.865539,3.4906805439E+02,-2.5891456190E+01,292205300006437,349.0679993,-25.8915171,292,5,3,zr,97,97,106,106,1.775400E+01,1.500000E-02,1.397607E-06,1.068073E+00,3.348111E-02,1.790825E+01,2.214050E-02,1.774233E+01,3.073340E-02,1.768781E+01
1388,null,null,2.9115760285E+02,-3.5193342574E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1389,0.236395,-106.488658,9.1246466396E+00,-2.1852509762E+01,246214300003449,9.1245788,-21.8525284,246,14,3,zr,115,115,132,132,1.782400E+01,1.200000E-02,1.087434E-06,1.076395E+00,4.530166E-02,1.806774E+01,2.450752E-02,1.781888E+01,3.375606E-02,1.765993E+01
1390,0.068526,22.003561,1.0057764811E+02,-2.6747866449E+01,258201100009520,100.5776561,-26.7478488,258,1,1,zr,282,275,370,362,1.784700E+01,1.200000E-02,1.449728E-06,1.063927E+00,4.821059E-02,1.822474E+01,2.285194E-02,1.785312E+01,3.184458E-02,1.764147E+01
1391,0.120279,-35.753268,3.5987406769E+02,4.2279509386E+01,694212100013269,359.8740413,42.2795365,694,12,1,zr,533,473,564,521,1.783700E+01,1.800000E-02,3.294909E-07,1.054487E+00,3.023211E-02,1.797992E+01,1.659775E-02,1.784186E+01,2.333631E-02,1.773289E+01
1392,null,null,2.2514342102E+02,-4.4809320583E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1393,null,null,7.7018012011E+01,-3.6318626587E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1394,null,null,1.8591984491E+02,-5.0045263695E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1395,null,null,2.0578792311E+02,-7.5238946130E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1396,null,null,1.5039706789E+02,-6.4366995522E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1397,null,null,2.9549817791E+02,-4.8665636373E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1398,0.206018,-95.543255,9.8873740160E+01,-4.7956558720E+00,410203200003512,98.8736830,-4.7956614,410,3,2,zr,344,321,355,332,1.765800E+01,1.100000E-02,4.618520E-07,1.029261E+00,2.480428E-02,1.781364E+01,1.445007E-02,1.765226E+01,2.081462E-02,1.759542E+01
1399,0.158866,-99.514348,1.9310214580E+02,-1.9939294406E+01,321202300000166,193.1020995,-19.9393017,321,2,3,zr,100,89,104,93,1.784600E+01,1.700000E-02,6.489257E-07,1.034366E+00,4.121275E-02,1.797796E+01,2.275181E-02,1.784835E+01,3.261113E-02,1.769050E+01
1400,0.101954,-120.929061,1.8662617340E+02,-1.1610648944E+01,371208400007232,186.6261486,-11.6106635,371,8,4,zr,125,116,153,136,1.782400E+01,1.300000E-02,7.800827E-07,1.060672E+00,3.634704E-02,1.791978E+01,2.223969E-02,1.780981E+01,3.108649E-02,1.770238E+01
1401,null,null,2.2440830661E+02,7.6601221675E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1402,0.115204,-47.611609,3.0850180915E+02,2.4853472126E+01,1638215400080366,308.5017831,24.8534937,1638,15,4,zr,58,53,62,57,1.763600E+01,3.800000E-02,4.471678E-07,1.746880E+00,3.458546E-02,1.772866E+01,2.225685E-02,1.763472E+01,1.888968E-02,1.749795E+01
1403,0.056086,40.970579,2.7448922482E+02,6.0087054537E+01,1831210100002914,274.4892453,60.0870663,1831,10,1,zr,55,45,61,50,1.790200E+01,2.300000E-02,4.017044E-07,9.741985E-01,2.455534E-02,1.795296E+01,1.618195E-02,1.789705E+01,2.462676E-02,1.785228E+01
1404,0.044897,92.555030,7.6560105221E+01,1.6275130456E+01,1556212300000058,76.5601182,16.2751299,1556,12,3,zr,19,19,20,20,1.790200E+01,2.000000E-02,4.273467E-07,1.465398E+00,4.017808E-02,1.795010E+01,2.818108E-02,1.789259E+01,2.851189E-02,1.778933E+01
1405,0.028334,-5.156935,2.9983483391E+02,6.8401794612E+00,1536207400019770,299.8348332,6.8401873,1536,7,4,zr,40,2,41,3,1.788800E+01,2.800000E-02,4.607038E-07,2.953124E+00,6.867996E-02,1.813782E+01,4.616261E-02,1.796338E+01,2.317568E-02,1.781613E+01
1406,null,null,1.6349294076E+02,-3.9182486236E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1407,null,null,2.0105357199E+01,-4.1402315406E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1408,null,null,6.0752060324E-01,-3.6845037193E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1409,null,null,2.3763521272E+02,-4.1060194720E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1410,0.100431,-12.627703,2.9408111979E+02,-9.6209449226E+00,386211400037036,294.0811136,-9.6209177,386,11,4,zr,428,299,496,333,1.792900E+01,2.000000E-02,5.060537E-07,9.602351E-01,2.841974E-02,1.811770E+01,1.594543E-02,1.793101E+01,2.461970E-02,1.782534E+01
1411,0.191892,26.566393,3.1688631540E+01,-2.1147370175E+01,249214200003090,31.6886571,-21.1473225,249,14,2,zr,78,76,98,94,1.782800E+01,1.300000E-02,9.319269E-07,1.017130E+00,4.304375E-02,1.794237E+01,2.621651E-02,1.781396E+01,3.821397E-02,1.768692E+01
1412,0.092307,-19.466319,2.9217739748E+02,-2.5709281075E+01,285208400019903,292.1773880,-25.7092569,285,8,4,zr,207,206,214,213,1.795400E+01,1.900000E-02,4.420988E-07,1.051918E+00,3.337460E-02,1.808805E+01,1.786613E-02,1.795832E+01,2.518100E-02,1.775138E+01
1413,0.181046,38.646852,3.1500425279E+02,2.6225515623E+01,1686202300023574,315.0042878,26.2255549,1686,2,3,zr,56,54,59,57,1.795400E+01,1.900000E-02,5.792695E-07,1.260593E+00,2.810487E-02,1.804022E+01,2.108192E-02,1.797110E+01,2.479473E-02,1.793096E+01
1414,0.213387,54.947901,2.6695447462E+02,4.2469860258E+01,1763206300011239,266.9545404,42.4698943,1763,6,3,zr,56,56,58,58,1.789200E+01,1.600000E-02,1.114764E-06,8.986656E-01,2.858830E-02,1.798926E+01,1.424408E-02,1.789227E+01,2.349959E-02,1.782609E+01
1415,0.119295,1.762293,1.9562557263E+01,6.8143281178E+01,834208400052403,19.5625600,68.1433143,834,8,4,zr,431,287,464,317,1.788900E+01,1.500000E-02,2.236867E-07,9.896086E-01,2.935006E-02,1.801530E+01,1.678658E-02,1.790041E+01,2.514911E-02,1.772706E+01
1416,null,null,3.4479148190E+01,-4.6845427694E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1417,0.177856,29.277683,8.2566114903E+01,1.8629084506E+01,1556213200024848,82.5661404,18.6291276,1556,13,2,zr,57,57,59,59,1.780100E+01,1.600000E-02,6.641550E-07,8.290451E-01,2.642589E-02,1.786949E+01,1.566696E-02,1.781618E+01,2.801758E-02,1.772992E+01
1418,0.141022,-64.788379,3.0249667552E+02,5.9923319614E+01,828202100031539,302.4966048,59.9233363,828,2,1,zr,924,775,959,810,1.791700E+01,2.800000E-02,6.457570E-07,9.917023E-01,2.429369E-02,1.802768E+01,1.519489E-02,1.791069E+01,2.271644E-02,1.780188E+01
1419,null,null,3.0331452239E+01,-5.2155948740E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1420,null,null,1.2113245578E+02,-2.2379540538E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1421,0.176636,-78.339085,1.5527768108E+02,8.4568324829E+00,521204400004400,155.2776325,8.4568424,521,4,4,zr,202,164,230,183,1.801300E+01,2.300000E-02,7.889173E-07,1.044792E+00,4.069298E-02,1.818354E+01,2.618027E-02,1.802069E+01,3.715080E-02,1.792002E+01
1422,0.191745,-23.740836,1.9708445483E+02,1.7039631645E+01,1573212100001091,197.0844324,17.0396804,1573,12,1,zr,33,21,36,23,1.793400E+01,1.600000E-02,7.401028E-07,5.617900E-01,3.695766E-02,1.812078E+01,8.869171E-03,1.795040E+01,2.340631E-02,1.791953E+01
1423,0.059341,11.509347,3.0568849464E+02,-1.8290362352E+01,337206300021186,305.6884981,-18.2903462,337,6,3,zr,269,132,285,143,1.812600E+01,2.200000E-02,5.853152E-07,9.364572E-01,3.219573E-02,1.824880E+01,1.835823E-02,1.812655E+01,2.906477E-02,1.803700E+01
1424,0.061874,164.820411,6.4114824969E+01,2.1317042787E+01,1604205400014427,64.1148298,21.3170262,1604,5,4,zr,77,77,82,82,1.789500E+01,1.800000E-02,2.675114E-07,1.149400E+00,3.479556E-02,1.795912E+01,2.045250E-02,1.787051E+01,2.638148E-02,1.776503E+01
1425,0.247127,-99.669664,3.5022880086E+02,2.3803820230E+01,1644212200007327,350.2287269,23.8038087,1644,12,2,zr,0,0,86,86,1.805700E+01,2.100000E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.576005E-02,0.000000E+00
1426,null,null,1.0715151068E+02,6.9366511505E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1427,0.287415,71.941595,3.2495900657E+02,-1.3078119349E+01,390201300004509,324.9590845,-13.0780946,390,1,3,zr,164,155,178,166,1.780700E+01,1.600000E-02,1.367779E-06,1.018088E+00,3.905224E-02,1.803084E+01,2.034473E-02,1.780887E+01,2.962721E-02,1.770979E+01
1428,null,null,1.6283856520E+02,-9.8108047179E+00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1429,null,null,1.9185210903E+00,-3.3349313771E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1430,0.132158,-63.942282,1.4396228813E+02,-8.2686156261E+00,365212100002232,143.9622548,-8.2685995,365,12,1,zr,119,114,130,125,1.800800E+01,1.800000E-02,7.531962E-07,9.983422E-01,3.231471E-02,1.808346E+01,2.066422E-02,1.800002E+01,3.068764E-02,1.791124E+01
1431,0.103208,165.380003,4.8864525009E+01,4.5863272641E+01,1739209100030937,48.8645354,45.8632449,1739,9,1,zr,71,71,76,76,1.791100E+01,4.000000E-02,1.303350E-07,1.459997E+00,3.650976E-02,1.801930E+01,2.464676E-02,1.795082E+01,2.502834E-02,1.782725E+01
1432,0.135820,12.260674,6.8625391533E+01,4.4156917333E+01,743204400031248,68.6254027,44.1569542,743,4,4,zr,515,369,552,406,1.800300E+01,1.500000E-02,2.484225E-07,9.632450E-01,3.493906E-02,1.812889E+01,1.879692E-02,1.799627E+01,2.893170E-02,1.782437E+01
1433,0.076522,-9.206961,2.8194817609E+02,2.6157883018E+01,1682204400025886,281.9481723,26.1579040,1682,4,4,zr,52,28,53,29,1.808200E+01,2.400000E-02,7.356669E-07,9.743569E-01,2.790133E-02,1.815269E+01,1.923180E-02,1.807497E+01,2.926347E-02,1.800640E+01
1434,0.049327,83.157247,5.1560474796E+01,-1.9400193251E-01,1448208400007475,51.5604884,-0.1940003,1448,8,4,zr,50,42,50,42,1.809200E+01,2.300000E-02,4.365813E-07,9.852694E-01,4.498512E-02,1.820740E+01,2.499580E-02,1.810992E+01,3.761284E-02,1.793169E+01
1435,0.151545,65.091891,2.1440693162E+02,-2.0983632925E-01,426214300004339,214.4069698,-0.2098186,426,14,3,zr,336,194,363,220,1.787400E+01,1.600000E-02,5.125784E-07,9.218500E-01,2.981925E-02,1.799026E+01,1.613331E-02,1.787136E+01,2.594700E-02,1.773893E+01
1436,null,null,1.2358337486E+02,-4.5940786326E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1437,0.046068,59.698728,3.2035553041E+02,-2.2846752257E+01,289212200005169,320.3555424,-22.8467458,289,12,2,zr,225,89,234,98,1.803000E+01,1.800000E-02,9.877430E-07,1.041904E+00,4.080138E-02,1.812615E+01,2.045822E-02,1.803492E+01,2.911148E-02,1.777192E+01
1438,0.166198,-35.849919,2.4321791356E+02,4.2815739480E+01,722215400006276,243.2178767,42.8157769,722,15,4,zr,1098,803,1161,849,1.807600E+01,1.300000E-02,6.263244E-07,9.228641E-01,2.750855E-02,1.820761E+01,1.658535E-02,1.808177E+01,2.664470E-02,1.795018E+01
1439,0.055744,22.061260,8.6994800805E+01,-9.3847494506E+00,1401201300002483,86.9948067,-9.3847351,1401,1,3,zr,47,33,50,34,1.817200E+01,1.900000E-02,1.053215E-06,8.561114E-01,3.732086E-02,1.828504E+01,2.474785E-02,1.815707E+01,4.285793E-02,1.811387E+01
1440,0.067171,-0.729436,2.3466693485E+02,6.4342810643E+01,823214300005391,234.6669343,64.3428293,823,14,3,zr,948,702,1003,750,1.813000E+01,1.300000E-02,7.782608E-07,8.823028E-01,3.390036E-02,1.839415E+01,1.799297E-02,1.813272E+01,3.023495E-02,1.799581E+01
1441,0.095993,0.516724,3.8339692755E+01,1.1392036736E+01,1498213200009512,38.3396930,11.3920634,1498,13,2,zr,50,50,53,53,1.804300E+01,2.000000E-02,1.807585E-07,1.191931E+00,4.244410E-02,1.819777E+01,2.776623E-02,1.803807E+01,3.453740E-02,1.795027E+01
1442,null,null,2.1900784134E+02,-3.4770625665E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1443,0.039935,50.336902,3.2683783071E+02,5.2995647120E+01,1805209200051265,326.8378449,52.9956542,1805,9,2,zr,87,87,91,91,1.813000E+01,2.900000E-02,2.784358E-07,1.271466E+00,3.901825E-02,1.824272E+01,2.428055E-02,1.815559E+01,2.831246E-02,1.805767E+01
1444,0.087485,-33.123801,3.3080964786E+02,1.6702635748E+01,1592212100007385,330.8096340,16.7026561,1592,12,1,zr,60,60,60,60,1.803600E+01,1.800000E-02,3.040608E-07,7.419598E-01,2.362106E-02,1.811407E+01,1.175499E-02,1.805789E+01,2.348907E-02,1.798888E+01
1445,0.069781,0.955036,3.3021274072E+02,6.5657569819E+01,1861212300045629,330.2127415,65.6575892,1861,12,3,zr,84,84,88,88,1.802400E+01,2.000000E-02,3.892333E-07,1.360021E+00,4.308229E-02,1.810135E+01,2.766418E-02,1.802844E+01,3.015756E-02,1.788418E+01
1446,0.043371,3.306186,2.5345550171E+02,-2.7751416728E+01,279201300038142,253.4555025,-27.7514047,279,1,3,zr,381,369,385,373,1.826800E+01,2.900000E-02,2.600368E-07,1.112199E+00,5.229834E-02,1.846383E+01,2.876282E-02,1.822238E+01,3.834184E-02,1.792707E+01
1447,0.030329,161.628709,2.4510213867E+02,5.8138200795E+01,795215100006319,245.1021437,58.1381928,795,15,1,zr,1062,813,1124,863,1.807000E+01,1.800000E-02,7.008629E-07,9.224688E-01,3.010713E-02,1.820610E+01,1.732445E-02,1.807664E+01,2.784401E-02,1.791785E+01
1448,4.954831,-117.438001,1.6888756120E+02,-1.2275558400E+01,368202100033319,168.8863111,-12.2761926,368,2,1,zr,20,17,25,22,1.678500E+01,9.300000E-02,4.366560E-06,5.995352E+00,2.470047E-01,1.874059E+01,1.846676E-01,1.836030E+01,4.566674E-02,1.787922E+01
1449,2.493011,53.859632,1.2722044280E+02,-3.6821721146E+00,414207300024378,127.2210032,-3.6817637,414,7,3,zr,261,198,285,220,1.745300E+01,2.700000E-02,8.866110E-07,3.825933E+00,9.747917E-02,1.765356E+01,5.442047E-02,1.752879E+01,2.108866E-02,1.715371E+01
1450,0.111757,-1.064017,1.2592993448E+01,-2.7260448038E+01,246201400001128,12.5929928,-27.2604170,246,1,4,zr,114,114,144,144,1.807600E+01,1.300000E-02,1.255055E-06,8.734152E-01,6.037593E-02,1.826130E+01,2.807999E-02,1.808299E+01,4.766506E-02,1.784112E+01
1451,0.385574,-86.762806,2.2723641977E+02,1.5990123519E+00,479202300000911,227.2363128,1.5990184,479,2,3,zr,458,241,503,279,1.798100E+01,1.300000E-02,4.786369E-07,9.736471E-01,3.754069E-02,1.815760E+01,1.748848E-02,1.797955E+01,2.663020E-02,1.770801E+01
1452,0.109574,-70.246482,1.5386838420E+02,-5.8508498870E+00,418204300002672,153.8683554,-5.8508396,418,4,3,zr,172,130,186,144,1.811700E+01,2.000000E-02,1.136193E-06,9.394285E-01,5.644262E-02,1.827027E+01,2.598763E-02,1.810567E+01,4.101350E-02,1.779531E+01
1453,null,null,1.7306891197E+02,-3.6034791769E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1454,null,null,1.3322175750E+02,-5.3640635157E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1455,0.038175,-93.357552,4.9701000882E+01,2.9658660021E+01,654201300007850,49.7009887,29.6586594,654,1,3,zr,370,292,414,327,1.803600E+01,1.700000E-02,7.544931E-08,9.895058E-01,4.108541E-02,1.820553E+01,2.152920E-02,1.802705E+01,3.225771E-02,1.786867E+01
1456,0.083046,-2.665702,2.7478209199E+02,-1.1300714743E+01,383206400024474,274.7820909,-11.3006917,383,6,4,zr,483,461,514,486,1.799500E+01,1.500000E-02,4.463851E-07,8.998465E-01,3.387567E-02,1.811382E+01,1.871872E-02,1.798467E+01,3.084123E-02,1.775068E+01
1457,0.009367,-27.979787,2.6874071671E+02,3.0379518402E+01,1680211400005749,268.7407153,30.3795207,1680,11,4,zr,53,31,56,33,1.804200E+01,2.200000E-02,4.392678E-07,7.782469E-01,2.403080E-02,1.815079E+01,1.308823E-02,1.808582E+01,2.493374E-02,1.802413E+01
1458,0.120229,-90.983292,1.5157533136E+00,7.9205863731E+00,1493207100017996,1.5157196,7.9205858,1493,7,1,zr,56,56,62,62,1.798500E+01,2.000000E-02,3.553558E-07,9.823675E-01,3.351545E-02,1.807029E+01,1.667404E-02,1.797794E+01,2.516465E-02,1.789256E+01
